Global ID,Brand,Product Type,Cycle Type,Segment,Range (Internal),Bead,CAI (Manufacturer Code),Rear Fit Compatible ,Customer/Market,Width ETRTO,Diameter ETRTO,Designation (Internal),Type (Tube),Valve (Tube),Valve Length,EAN Code,MSPN Code (Internal),UPC Code,LIVM,Discontinued Date,Weight (g),Conditioning,Unit Packaging Weight (g),Unit Packaging Width (mm),Unit Packaging Depth (mm),Unit Packaging Heigth (mm),Individual Packaging Material,Transportation packaging Weight,Transportation Packaging Width (mm),Transportation Packaging Depth (mm),Transportation Packaging Heigth (mm),Transportation Packaging Material,RPC code (Levorin),Market Perimeter,Web Range Name,Web Diameter (mm),Web Diameter (Inch),Web Width (mm),Web Width (Inch),Rim Type,Web Product Designation,Fitting,TPI,Minimum Pressure (Bar),Maximum Pressure (Bar),Minimum Pressure (Psi),Maximum Pressure (Psi),Recommended Inner Tube,Sidewall Type,Sealing,Shore,Sidewall Color,Tread Pattern Color,Terrain Types,Use,Rubber Technologies,Casing Technologies,Tread Pattern Technologies,Reinforcement Technologies,E-Bike Technologies,Conversion Psi mini,Conversion Psi maxi,ECO BOX/PACK TYPE,POIDS TOTAL (g),Reflective strip,Knurling strip,Shoulder Color,Border Color,Label type,CYCLE TYPE WEB
BI-89,MICHELIN,TYRE,CITY,ACCESS LINE,WORLD TOUR,WIRE BEAD,124646,,RT,35,622,35-622 (700X35C) WORLDTOUR GW WHITE/BLACK,,,,3528701246468,22715,086699227157,janv.-00,déc.-30,670,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,"WORLD EXCEPT US, BRAZIL AND ARGENTINA",MICHELIN WORLDTOUR ACCESS LINE,700,,35,,HOOKED,35-622 (700X35C) WORLDTOUR WHITE/BLACK ,FRONT/REAR,3X22,"2,5",6,36,87,A3 33/46mm 622/635mm,GUMWALL,TUBE TYPE,,WHITE,BLACK,ASPHALT,TOURING,,,,,,36,87,STR_S,6880,NO,NO,BLACK,BLACK,WHITE ,COMMUTING & TOUR
BI-89,MICHELIN,TYRE,CITY,ACCESS LINE,WORLD TOUR,WIRE BEAD,124649,,RT,35,622,35-622 (700X35C) WORLDTOUR GW,,,,3528701246499,97858,086699978585,janv.-00,déc.-30,610,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,"WORLD EXCEPT US, BRAZIL AND ARGENTINA",MICHELIN WORLDTOUR ACCESS LINE,700,,35,,HOOKED,35-622 (700X35C) WORLDTOUR ,FRONT/REAR,3X22,"2,5",6,36,87,A3 33/46mm 622/635mm,GUMWALL,TUBE TYPE,,BLACK,BLACK,ASPHALT,TOURING,,,,,,36,87,STR_S,6280,NO,NO,BLACK,BLACK,WHITE ,COMMUTING & TOUR
BI-90,MICHELIN,TYRE,CITY,ACCESS LINE,ZZ,WIRE BEAD,404313,,RT,44,584,44-584 (650 B S.C.) ZZ GW TR/BLACK,,,,3528704043132,88256,086699882561,janv.-00,déc.-30,605,10,4,280,,80,PAPER,140,,,,PLASTIC BUNDLE,,"WORLD EXCEPT US, BRAZIL AND ARGENTINA",MICHELIN ZZ ACCESS LINE,650,,44,,HOOKED,44-584 (650 B S.C.) ZZ TR/BLACK ,FRONT/REAR,3X22,"2,5",6,36,87,B3 33/46mm 584mm,GUMWALL,TUBE TYPE,,CLASSIC,BLACK,ASPHALT,TOURING,,,,,,36,87,STR_S,6230,NO,NO,BLACK,BLACK,WHITE ,COMMUTING & TOUR
BI-112,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO FRONT RACING LINE,FOLDABLE BEAD,475741,,RT,61,622,29X2.40 WILD ENDURO FRONT RACING LINE,,,,3528704757411,15606,086699156068,mars-21,févr.-24,1400,10,120,194,120,345,CARDBOARD,1000,400,350,500,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN WILD ENDURO FRONT RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) WILD ENDURO FRONT ,FRONT,2X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,52A,BLACK,BLACK,OFFROAD MIXED,"ENDURO,E-ENDURO",,,,,,21,58,TRA_L,16200,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-113,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO REAR RACING LINE,FOLDABLE BEAD,661840,,RT,61,622,29X2.40 WILD ENDURO REAR RACING LINE,,,,3528706618406,73812,086699738127,mars-21,févr.-24,1350,10,120,194,120,345,CARDBOARD,1000,400,350,500,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN WILD ENDURO REAR RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) WILD ENDURO REAR ,REAR,2X55,"1,8",4,26,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,52A,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,26,58,TRA_L,15700,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-131,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO MH RL,FOLDABLE BEAD,699740,,RT,63,584,27.5X2.50 WILD ENDURO MH RACING LINE TS TLR,,,,3528706997402,77345,086699773456,mars-24,déc.-30,1295,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT ARGENTINA,MICHELIN WILD ENDURO MH RACING LINE,,27.5,,2.50,"HOOKED, HOOKLESS",63-584 (27.5X2.50) WILD ENDURO MH RACING LINE,FRONT/REAR,2X55,"1,5",4,21,58,B6 62/77mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,21,58,TRA_L,14950,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-131,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO MH RL,FOLDABLE BEAD,184365,,RT,63,622,29X2.50 WILD ENDURO MH RACING LINE TS TLR,,,,3528701843650,27893,086699278937,mars-24,déc.-30,1335,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT ARGENTINA,MICHELIN WILD ENDURO MH RACING LINE,,29,,2.50,"HOOKED, HOOKLESS",63-622 (29X2.50) WILD ENDURO MH RACING LINE,FRONT/REAR,2X55,"1,5",4,21,58,A6 62/77mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,21,58,TRA_L,15350,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-132,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO MS RL,FOLDABLE BEAD,737025,,RT,61,584,27.5X2.40 WILD ENDURO MS RACING LINE TS TLR,,,,3528707370259,66448,086699664488,mars-24,déc.-30,1235,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT ARGENTINA,MICHELIN WILD ENDURO MS RACING LINE,,27.5,,2.40,"HOOKED, HOOKLESS",61-584 (27.5X2.40) WILD ENDURO MS RACING LINE,FRONT/REAR,2X55,"1,5",4,21,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,21,58,TRA_L,14350,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-132,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO MS RL,FOLDABLE BEAD,229735,,RT,61,622,29X2.40 WILD ENDURO MS RACING LINE TS TLR,,,,3528702297353,25392,086699253927,mars-24,déc.-30,1290,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT ARGENTINA,MICHELIN WILD ENDURO MS RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) WILD ENDURO MS RACING LINE,FRONT/REAR,2X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,21,58,TRA_L,14900,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-133,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO REAR RL,FOLDABLE BEAD,242839,,RT,61,622,29X2.40 WILD ENDURO REAR RACING LINE TS TLR,,,,3528702428399,30756,086699307569,mars-24,déc.-30,1225,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT ARGENTINA,MICHELIN WILD ENDURO REAR RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) WILD ENDURO REAR RACING LINE,REAR,2X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","ENDURO,E-ENDURO","MAGI-X,GUM-X","BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,21,58,TRA_L,14250,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-131,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO MH RL,FOLDABLE BEAD,338420,,RT,63,584,27.5X2.50 WILD ENDURO MH RACING LINE DARK TS TLR,,,,3528703384205,26411,086699264114,mars-24,déc.-30,1295,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT ARGENTINA,MICHELIN WILD ENDURO MH RACING LINE,,27.5,,2.50,"HOOKED, HOOKLESS",63-584 (27.5X2.50) WILD ENDURO MH RACING LINE DARK ,FRONT/REAR,2X55,"1,5",4,21,58,B6 62/77mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,21,58,TRA_L,14950,NO,NO,BLACK,BLACK,DARK ,"MTB,E-BIKE"
BI-131,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO MH RL,FOLDABLE BEAD,619667,,RT,63,622,29X2.50 WILD ENDURO MH RACING LINE DARK TS TLR,,,,3528706196676,35683,086699356833,mars-24,déc.-30,1335,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT ARGENTINA,MICHELIN WILD ENDURO MH RACING LINE,,29,,2.50,"HOOKED, HOOKLESS",63-622 (29X2.50) WILD ENDURO MH RACING LINE DARK ,FRONT/REAR,2X55,"1,5",4,21,58,A6 62/77mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,21,58,TRA_L,15350,NO,NO,BLACK,BLACK,DARK ,"MTB,E-BIKE"
BI-132,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO MS RL,FOLDABLE BEAD,175008,,RT,61,584,27.5X2.40 WILD ENDURO MS RACING LINE DARK TS TLR,,,,3528701750088,29423,086699294234,mars-24,déc.-30,1235,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT ARGENTINA,MICHELIN WILD ENDURO MS RACING LINE,,27.5,,2.40,"HOOKED, HOOKLESS",61-584 (27.5X2.40) WILD ENDURO MS RACING LINE DARK ,FRONT/REAR,2X55,"1,5",4,21,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,21,58,TRA_L,14350,NO,NO,BLACK,BLACK,DARK ,"MTB,E-BIKE"
BI-132,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO MS RL,FOLDABLE BEAD,201616,,RT,61,622,29X2.40 WILD ENDURO MS RACING LINE DARK TS TLR,,,,3528702016169,09322,086699093226,mars-24,déc.-30,1290,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT ARGENTINA,MICHELIN WILD ENDURO MS RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) WILD ENDURO MS RACING LINE DARK ,FRONT/REAR,2X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,21,58,TRA_L,14900,NO,NO,BLACK,BLACK,DARK ,"MTB,E-BIKE"
BI-133,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,WILD ENDURO REAR RL,FOLDABLE BEAD,132777,,RT,61,622,29X2.40 WILD ENDURO REAR RACING LINE DARK TS TLR,,,,3528701327778,44014,086699440143,mars-24,déc.-30,1225,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD EXCEPT ARGENTINA,MICHELIN WILD ENDURO REAR RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) WILD ENDURO REAR RACING LINE DARK ,REAR,2X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","ENDURO,E-ENDURO","MAGI-X,GUM-X","BEAD TO BEAD SHIELD,PINCH PROTECTION",,,E-BIKE READY,21,58,TRA_L,14250,NO,NO,BLACK,BLACK,DARK ,"MTB,E-BIKE"
BI-156,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH16,FOLDABLE BEAD,372839,,RT,61,584,61-584 (27.5X2.40) DH16 RACING LINE TS TLR,,,,3528703728399,33705,086699337054,mai-24,déc.-30,1280,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN DH16 RACING LINE,,27.5,,2.40,"HOOKED, HOOKLESS",61-584 (27.5X2.40) DH16 ,FRONT/REAR,1X55/1X120,-,4,-,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,,,58,TRA_L,14800,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-156,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH16,FOLDABLE BEAD,248277,,RT,61,584,61-584 (27.5X2.40) DH16  RACING LINE DARK TS TLR,,,,3528702482773,01997,086699019974,mai-24,déc.-30,1280,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN DH16 RACING LINE,,27.5,,2.40,"HOOKED, HOOKLESS",61-584 (27.5X2.40) DH16 DARK ,FRONT/REAR,1X55/1X120,-,4,-,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,,,58,TRA_L,14800,NO,NO,BLACK,BLACK,DARK ,"MTB,E-BIKE"
BI-156,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH16,FOLDABLE BEAD,435596,,RT,61,622,61-622 (29X2.40) DH16 RACING LINE TS TLR,,,,3528704355969,09709,086699097095,mai-24,déc.-30,1350,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN DH16 RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) DH16 ,FRONT/REAR,1X55/1X120,-,4,-,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,,,58,TRA_L,15500,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-156,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH16,FOLDABLE BEAD,381191,,RT,61,622,61-622 (29X2.40) DH16 RACING LINE DARK TS TLR ,,,,3528703811916,43958,086699439581,mai-24,déc.-30,1350,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN DH16 RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) DH16 DARK ,FRONT/REAR,1X55/1X120,-,4,-,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,,,58,TRA_L,15500,NO,NO,BLACK,BLACK,DARK ,"MTB,E-BIKE"
BI-102,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH22,WIRE BEAD,623988,,RT,61,584,27.5X2.40 DH22 TLR,,,,3528706239885,07611,086699076113,mars-20,déc.-24,1440,5,5,330,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN DH22 RACING LINE,,27.5,,2.40,"HOOKED, HOOKLESS",61-584 (27.5X2.40) DH22 ,FRONT/REAR,4X55,"1,5",4,21,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,52A,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,,21,58,STR_M,7365,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-102,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH22,WIRE BEAD,299585,,RT,61,622,29X2.40 DH22 TLR,,,,3528702995853,76399,086699763990,mars-20,déc.-24,1510,5,5,330,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN DH22 RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) DH22 ,FRONT/REAR,4X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,52A,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,,21,58,STR_M,7715,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-157,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH22,FOLDABLE BEAD,512508,,RT,61,584,61-584 (27.5X2.40) DH22 RACING LINE TS TLR,,,,3528705125080,14670,086699146700,mai-24,déc.-30,1260,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN DH22 RACING LINE (FOLDABLE BEAD),,27.5,,2.40,"HOOKED, HOOKLESS",61-584 (27.5X2.40) DH22 ,FRONT/REAR,1X55/1X120,-,4,-,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,,,58,TRA_L,14600,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-157,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH22,FOLDABLE BEAD,030304,,RT,61,584,61-584 (27.5X2.40) DH22 RACING LINE DARK TS TLR,,,,3528700303049,31399,086699313997,mai-24,déc.-30,1260,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN DH22 RACING LINE (FOLDABLE BEAD),,27.5,,2.40,"HOOKED, HOOKLESS",61-584 (27.5X2.40) DH22 DARK ,FRONT/REAR,1X55/1X120,-,4,-,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,,,58,TRA_L,14600,NO,NO,BLACK,BLACK,DARK ,"MTB,E-BIKE"
BI-157,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH22,FOLDABLE BEAD,266474,,RT,61,622,61-622 (29X2.40) DH22 RACING LINE TS TLR,,,,3528702664742,15506,086699155061,mai-24,déc.-30,1340,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN DH22 RACING LINE (FOLDABLE BEAD),,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) DH22 ,FRONT/REAR,1X55/1X120,-,4,-,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,,,58,TRA_L,15400,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-157,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH22,FOLDABLE BEAD,709731,,RT,61,622,61-622 (29X2.40) DH22 RACING LINE DARK TS TLR ,,,,3528707097316,17616,086699176165,mai-24,déc.-30,1340,10,120,194,120,345,CARDBOARD,800,400,320,400,"CORRUGATED CARDBOARD THICKNESS 3,5 MM",,WORLD,MICHELIN DH22 RACING LINE (FOLDABLE BEAD),,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) DH22 DARK ,FRONT/REAR,1X55/1X120,-,4,-,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"OFFROAD MIXED,OFFROAD SOFT","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",,,,,58,TRA_L,15400,NO,NO,BLACK,BLACK,DARK ,"MTB,E-BIKE"
BI-103,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH34,WIRE BEAD,897304,,RT,61,559,26X2.40 DH34 TLR,,,,3528708973046,28216,086699282163,mars-20,déc.-30,1340,5,5,330,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN DH34 RACING LINE,,26,,2.40,"HOOKED, HOOKLESS",61-559 (26X2.40) DH34 ,FRONT/REAR,2X55,"1,5",4,21,58,C4 47/61mm 559mm,THINWALL,TUBELESS READY,52A,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,HI-DENSITY SHIELD",,,,21,58,STR_M,6865,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-103,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH34,WIRE BEAD,490915,,RT,61,584,27.5X2.40 DH34 TLR,,,,3528704909155,36566,086699365668,mars-20,déc.-24,1350,5,5,330,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN DH34 RACING LINE,,27.5,,2.40,"HOOKED, HOOKLESS",61-584 (27.5X2.40) DH34 ,FRONT/REAR,2X55,"1,5",4,21,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,52A,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,HI-DENSITY SHIELD",,,,21,58,STR_M,6915,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-103,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH34,WIRE BEAD,179275,,RT,61,622,29X2.40 DH34 TLR,,,,3528701792750,29136,086699291363 ,mars-20,déc.-24,1450,5,5,330,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN DH34 RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) DH34 ,FRONT/REAR,2X55,"1,5",4,21,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,52A,BLACK,BLACK,"OFFROAD HARD PACKED,OFFROAD MIXED","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,HI-DENSITY SHIELD",,,,21,58,STR_M,7415,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-104,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH MUD,WIRE BEAD,570539,,RT,61,584,27.5X2.40 DH MUD TLR,,,,3528705705398,50807,086699508072,mars-20,déc.-24,1420,5,5,330,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN DH MUD RACING LINE,,27.5,,2.40,"HOOKED, HOOKLESS",61-584 (27.5X2.40) DH MUD ,FRONT/REAR,4X55,"1,8",4,26,58,B4 47/61mm 584mm,THINWALL,TUBELESS READY,,BLACK,BLACK,"SOFT,MUD","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",CUTTABLE BLOCK,,,26,58,STR_M,7265,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
BI-104,MICHELIN,TYRE,MTB,PREMIUM RACING LINE,DH MUD,WIRE BEAD,399994,,RT,61,622,29X2.40 DH MUD TLR,,,,3528703999942,05631,086699056313,mars-20,déc.-24,1480,5,5,330,,80,PAPER,140,,,,PLASTIC BUNDLE,,WORLD EXCEPT BRAZIL AND ARGENTINA,MICHELIN DH MUD RACING LINE,,29,,2.40,"HOOKED, HOOKLESS",61-622 (29X2.40) DH MUD ,FRONT/REAR,4X55,"1,8",4,26,58,A4 47/61mm 622mm,THINWALL,TUBELESS READY,52A,BLACK,BLACK,"SOFT,MUD","DOWNHILL,ENDURO,E-ENDURO",MAGI-X,"BEAD TO BEAD SHIELD,PINCH PROTECTION",CUTTABLE BLOCK,,,26,58,STR_M,7565,NO,NO,BLACK,BLACK,BLUE & YELLOW ,"MTB,E-BIKE"
